filename,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10
nn01a_20180929_000000_segment_1.wav,"""Owl""",0.16772626340389252,"""Animal""",0.08727913349866867,"""Vehicle""",0.08582846075296402,"""Frog""",0.06529398262500763,"""Insect""",0.05418149009346962,"""Outside",0.05312762036919594,"""Cricket""",0.049561064690351486,"""Hoot""",0.041956279426813126,"""Helicopter""",0.040455225855112076,"""Music""",0.03187829628586769
nn01a_20180929_000000_segment_10.wav,"""Frog""",0.3009321689605713,"""Helicopter""",0.14810049533843994,"""Vehicle""",0.07524286210536957,"""Animal""",0.07211702316999435,"""Cricket""",0.05636773258447647,"""Insect""",0.048832379281520844,"""Aircraft""",0.03571634367108345,"""Croak""",0.030968688428401947,"""Outside",0.030494030565023422,"""Jet engine""",0.025975966826081276
nn01a_20180929_000000_segment_100.wav,"""Animal""",0.21524859964847565,"""Owl""",0.2128726989030838,"""Cricket""",0.162766233086586,"""Insect""",0.15011148154735565,"""Frog""",0.13440293073654175,"""Hoot""",0.09108000993728638,"""Wild animals""",0.04726041480898857,"""Outside",0.043276574462652206,"""Helicopter""",0.03749651089310646,"""Speech""",0.030883358791470528
nn01a_20180929_000000_segment_1000.wav,"""Insect""",0.5206542611122131,"""Cricket""",0.4930315315723419,"""Animal""",0.11595705896615982,"""Frog""",0.10863658785820007,"""Outside",0.06396300345659256,"""Environmental noise""",0.04573369771242142,"""Patter""",0.041180793195962906,"""Speech""",0.034284111112356186,"""Bird""",0.032637570053339005,"""Vehicle""",0.022820381447672844
nn01a_20180929_000000_segment_1001.wav,"""Cricket""",0.417933851480484,"""Insect""",0.4104585647583008,"""Frog""",0.25817185640335083,"""Animal""",0.1459011435508728,"""Horse""",0.035924267023801804,"""Outside",0.035511311143636703,"""Speech""",0.031679004430770874,"""Clip-clop""",0.030173340812325478,"""Croak""",0.027447767555713654,"""Patter""",0.022057970985770226
nn01a_20180929_000000_segment_1002.wav,"""Cricket""",0.5532217621803284,"""Insect""",0.5492081642150879,"""Frog""",0.15251058340072632,"""Animal""",0.0916573628783226,"""Outside",0.039257582277059555,"""Speech""",0.034504592418670654,"""Environmental noise""",0.027107028290629387,"""Vehicle""",0.02203289233148098,"""Horse""",0.01958247646689415,"""Music""",0.019517308101058006
nn01a_20180929_000000_segment_1003.wav,"""Insect""",0.46779564023017883,"""Cricket""",0.4528527557849884,"""Animal""",0.17402058839797974,"""Horse""",0.07157814502716064,"""Clip-clop""",0.06601054966449738,"""Outside",0.05214530602097511,"""Frog""",0.0499771311879158,"""Speech""",0.04055240750312805,"""Music""",0.031662583351135254,"""Environmental noise""",0.02960309572517872
nn01a_20180929_000000_segment_1004.wav,"""Cricket""",0.39071351289749146,"""Insect""",0.3829481899738312,"""Animal""",0.32653379440307617,"""Horse""",0.11843616515398026,"""Clip-clop""",0.09336408972740173,"""Patter""",0.06337473541498184,"""Outside",0.051248230040073395,"""Speech""",0.04619632288813591,"""Frog""",0.027838965877890587,"""Environmental noise""",0.023864414542913437
nn01a_20180929_000000_segment_1005.wav,"""Insect""",0.3629648983478546,"""Cricket""",0.3417198956012726,"""Animal""",0.3100334405899048,"""Horse""",0.13815028965473175,"""Clip-clop""",0.11604898422956467,"""Patter""",0.09959344565868378,"""Speech""",0.07453890144824982,"""Outside",0.06616631150245667,"""Frog""",0.024728285148739815,"""Music""",0.021503569558262825
nn01a_20180929_000000_segment_1006.wav,"""Animal""",0.2891831398010254,"""Horse""",0.18273797631263733,"""Insect""",0.1799599677324295,"""Cricket""",0.17836211621761322,"""Clip-clop""",0.12250293791294098,"""Outside",0.07457538694143295,"""Frog""",0.047014426440000534,"""Speech""",0.046840060502290726,"""Bird""",0.03408682718873024,"""Environmental noise""",0.03206734359264374
